ChemicalName,DiseaseName,output,dataset,chemicalname
HU 211,Pancreatic Neoplasms,2.35110855102539,test,hu 211
pendimethalin,Pancreatic Neoplasms,2.350738525390625,train,pendimethalin
olprinone,Breast Neoplasms,2.350624084472656,test,olprinone
Thymidine,Urinary Bladder Neoplasms,2.350527763366699,test,thymidine
Metoprolol,"Carcinoma, Lewis Lung",2.350526809692383,test,metoprolol
imidacloprid,Urinary Bladder Neoplasms,2.350405216217041,test,imidacloprid
Triamcinolone,Urinary Bladder Neoplasms,2.3502981662750244,test,triamcinolone
ML 7,Breast Neoplasms,2.3502066135406494,train,ml 7
Diethylpropion,Breast Neoplasms,2.349977493286133,test,diethylpropion
"Trimethoprim, Sulfamethoxazole Drug Combination",Thyroid Neoplasms,2.3499159812927246,test,"trimethoprim, sulfamethoxazole drug combination"
Lignans,Melanoma,2.349838256835937,test,lignans
Midodrine,Breast Neoplasms,2.349716186523437,test,midodrine
Phenoxybenzamine,"Sarcoma, Experimental",2.349617958068848,train,phenoxybenzamine
Corticosterone,Colonic Neoplasms,2.349550008773804,test,corticosterone
caryophyllene,"Carcinoma, Hepatocellular",2.3495235443115234,test,caryophyllene
Gemfibrozil,Stomach Neoplasms,2.349123477935791,test,gemfibrozil
Tapentadol,Lung Neoplasms,2.348771572113037,test,tapentadol
lorlatinib,Glioblastoma,2.348296403884888,train,lorlatinib
bis(2-chloroethoxy)methane,Lung Neoplasms,2.3479907512664795,test,bis(2-chloroethoxy)methane
"2-amino-3,8-dimethylimidazo(4,5-f)quinoxaline",Ovarian Neoplasms,2.3479325771331787,test,"2-amino-3,8-dimethylimidazo(4,5-f)quinoxaline"
Isradipine,Thyroid Neoplasms,2.347744941711426,test,isradipine
Deferoxamine,Melanoma,2.347135305404663,test,deferoxamine
Ritonavir,"Carcinoma, Lewis Lung",2.346290111541748,test,ritonavir
Deamino Arginine Vasopressin,Colonic Neoplasms,2.345783472061157,train,deamino arginine vasopressin
STA 9090,Lung Neoplasms,2.345773696899414,test,sta 9090
Hydroxyurea,Stomach Neoplasms,2.3457586765289307,test,hydroxyurea
Alprazolam,Pancreatic Neoplasms,2.345579147338867,test,alprazolam
2-hydroxyethyl carbamate,Lung Neoplasms,2.345547199249268,train,2-hydroxyethyl carbamate
Febuxostat,Melanoma,2.34554123878479,test,febuxostat
Papaverine,Stomach Neoplasms,2.34552001953125,test,papaverine
erigeroflavanone,Lung Neoplasms,2.34534764289856,test,erigeroflavanone
Glucose,"Carcinoma, Non-Small-Cell Lung",2.344425201416016,test,glucose
Lorazepam,"Carcinoma, Hepatocellular",2.344144582748413,test,lorazepam
Medroxyprogesterone Acetate,"Carcinoma, Ovarian Epithelial",2.3436765670776367,test,medroxyprogesterone acetate
proanthocyanidin,Colonic Neoplasms,2.343451499938965,test,proanthocyanidin
"1,25-dihydroxy-16-ene-vitamin D3",Breast Neoplasms,2.3431639671325684,test,"1,25-dihydroxy-16-ene-vitamin d3"
Clofazimine,Breast Neoplasms,2.3424363136291504,test,clofazimine
Carmustine,Testicular Neoplasms,2.342308521270752,test,carmustine
Furosemide,Uterine Cervical Neoplasms,2.341986179351806,test,furosemide
Glucosamine,Melanoma,2.341963529586792,test,glucosamine
enocitabine,Lung Neoplasms,2.3419077396392822,test,enocitabine
furaltadon,Lung Neoplasms,2.3415839672088623,test,furaltadon
Mycophenolic Acid,Stomach Neoplasms,2.341460704803467,test,mycophenolic acid
olaquindox,Melanoma,2.3414478302001958,test,olaquindox
Methapyrilene,Lung Neoplasms,2.3411974906921387,test,methapyrilene
Ranitidine,"Carcinoma, Hepatocellular",2.3411831855773926,val,ranitidine
Adenosine,Urinary Bladder Neoplasms,2.341162204742432,test,adenosine
"2,6-dinitrotoluene",Melanoma,2.340623378753662,test,"2,6-dinitrotoluene"
phosphoramide mustard,Lung Neoplasms,2.340620994567871,test,phosphoramide mustard
Vinyl Chloride,Glioblastoma,2.340617656707764,test,vinyl chloride
alvocidib,Colonic Neoplasms,2.340456485748291,train,alvocidib
mitoquinone,Breast Neoplasms,2.340284824371338,test,mitoquinone
5-hydroxymethylcytosine,Breast Neoplasms,2.3397674560546875,test,5-hydroxymethylcytosine
Castor Oil,Lung Neoplasms,2.33920955657959,test,castor oil
"2,4-Dichlorophenoxyacetic Acid",Ovarian Neoplasms,2.3391902446746826,test,"2,4-dichlorophenoxyacetic acid"
MK-0524,Breast Neoplasms,2.339130401611328,test,mk-0524
Tolmetin,"Carcinoma, Hepatocellular",2.3389663696289062,test,tolmetin
Hydralazine,Urinary Bladder Neoplasms,2.33894157409668,test,hydralazine
Clarithromycin,Pancreatic Neoplasms,2.338832139968872,test,clarithromycin
trovafloxacin,Melanoma,2.3387651443481445,test,trovafloxacin
nobiletin,Lung Neoplasms,2.338467121124268,test,nobiletin
Mycophenolic Acid,"Carcinoma, Non-Small-Cell Lung",2.3383734226226807,train,mycophenolic acid
Metoclopramide,"Carcinoma, Non-Small-Cell Lung",2.337819099426269,test,metoclopramide
mancozeb,Urinary Bladder Neoplasms,2.3374972343444824,test,mancozeb
Carvedilol,Pancreatic Neoplasms,2.337478876113892,test,carvedilol
dorsomorphin,Ovarian Neoplasms,2.3371713161468506,test,dorsomorphin
Azathioprine,Glioblastoma,2.336909770965576,test,azathioprine
Hesperidin,Colonic Neoplasms,2.336827039718628,test,hesperidin
Mefenamic Acid,Colonic Neoplasms,2.336822509765625,test,mefenamic acid
pirfenidone,Melanoma,2.336763858795166,test,pirfenidone
YM 872,Melanoma,2.3367152214050293,test,ym 872
salvianolic acid B,Lung Neoplasms,2.336634397506714,test,salvianolic acid b
Colistin,Stomach Neoplasms,2.3362927436828613,test,colistin
Norepinephrine,"Carcinoma, Hepatocellular",2.33599853515625,test,norepinephrine
Diazoxide,Lung Neoplasms,2.335866928100586,test,diazoxide
Oxprenolol,Melanoma,2.3358523845672607,test,oxprenolol
Prednisone,Mesothelioma,2.335582971572876,test,prednisone
Alloxan,Thyroid Neoplasms,2.335411071777344,test,alloxan
Pyridostigmine Bromide,Lung Neoplasms,2.335178852081299,test,pyridostigmine bromide
Isoproterenol,"Carcinoma, Non-Small-Cell Lung",2.3350424766540527,test,isoproterenol
Ezetimibe,Melanoma,2.334639072418213,test,ezetimibe
TAC 101,Ovarian Neoplasms,2.3346171379089355,test,tac 101
Topiramate,"Carcinoma, Hepatocellular",2.334214925765991,test,topiramate
Cortodoxone,Ovarian Neoplasms,2.334213733673096,test,cortodoxone
Patulin,Lung Neoplasms,2.33371901512146,test,patulin
"2',3-dimethyl-4-aminobiphenyl","Carcinoma, Non-Small-Cell Lung",2.3332090377807617,test,"2',3-dimethyl-4-aminobiphenyl"
Auranofin,Colonic Neoplasms,2.332967758178711,test,auranofin
carbendazim,Lung Neoplasms,2.332760810852051,test,carbendazim
Norepinephrine,"Sarcoma, Experimental",2.3324694633483887,test,norepinephrine
Rutin,Thyroid Neoplasms,2.332207202911377,test,rutin
Atracurium,Breast Neoplasms,2.3320374488830566,test,atracurium
"1,3-butylene glycol",Colonic Neoplasms,2.3315539360046387,test,"1,3-butylene glycol"
Penicillin G Procaine,"Carcinoma, Hepatocellular",2.331406593322754,test,penicillin g procaine
Diatrizoate Meglumine,Breast Neoplasms,2.331340789794922,test,diatrizoate meglumine
gimeracil,Stomach Neoplasms,2.3310256004333496,train,gimeracil
Gliclazide,Breast Neoplasms,2.331018209457397,test,gliclazide
Carvedilol,Testicular Neoplasms,2.330897808074951,test,carvedilol
caffeine citrate,Lung Neoplasms,2.3306884765625,test,caffeine citrate
Metoclopramide,Uterine Cervical Neoplasms,2.330482482910156,test,metoclopramide
Cannabidiol,Uterine Cervical Neoplasms,2.330461978912353,test,cannabidiol
Butylhydroxybutylnitrosamine,Glioblastoma,2.329949140548706,test,butylhydroxybutylnitrosamine
Isoniazid,"Carcinoma, Hepatocellular",2.3298842906951904,test,isoniazid
mangiferin,Pancreatic Neoplasms,2.3297481536865234,test,mangiferin
Methylprednisolone Acetate,"Carcinoma, Hepatocellular",2.329674482345581,test,methylprednisolone acetate
hibifolin,Lung Neoplasms,2.329376459121704,test,hibifolin
Azoxymethane,"Carcinoma, Hepatocellular",2.329193115234375,test,azoxymethane
Colistin,Ovarian Neoplasms,2.328963279724121,test,colistin
Paroxetine,Sarcoma 180,2.328287124633789,test,paroxetine
Acetaminophen,Pancreatic Neoplasms,2.328169107437134,test,acetaminophen
"3,4,5,3',4'-pentachlorobiphenyl",Lung Neoplasms,2.328005790710449,test,"3,4,5,3',4'-pentachlorobiphenyl"
Perindopril,Pancreatic Neoplasms,2.327906608581543,test,perindopril
naringin,Urinary Bladder Neoplasms,2.327859878540039,train,naringin
Glycerol,Melanoma,2.3278400897979736,test,glycerol
Trazodone,Urinary Bladder Neoplasms,2.3277153968811035,test,trazodone
Ashwagandha,Breast Neoplasms,2.327621459960937,test,ashwagandha
iocarmate meglumine,Breast Neoplasms,2.327522993087769,test,iocarmate meglumine
pyrrolidine dithiocarbamic acid,Lung Neoplasms,2.327296257019043,test,pyrrolidine dithiocarbamic acid
Clofazimine,Stomach Neoplasms,2.326676607131958,test,clofazimine
terbufos,Breast Neoplasms,2.3266749382019043,train,terbufos
Trimipramine,Melanoma,2.3266520500183105,test,trimipramine
Methamphetamine,Mesothelioma,2.326605796813965,test,methamphetamine
4-phenylbutyric acid,Colonic Neoplasms,2.3263750076293945,test,4-phenylbutyric acid
Cimetidine,Cholangiocarcinoma,2.326038360595703,test,cimetidine
2-furoic acid,Lung Neoplasms,2.3259921073913574,train,2-furoic acid
Diphenhydramine,Esophageal Neoplasms,2.325746536254883,test,diphenhydramine
Nifedipine,Thyroid Neoplasms,2.3254849910736084,test,nifedipine
Temozolomide,Esophageal Neoplasms,2.325141906738281,val,temozolomide
Oxytocin,Colonic Neoplasms,2.32510757446289,test,oxytocin
Pentazocine,Esophageal Neoplasms,2.32497501373291,test,pentazocine
Prednimustine,Breast Neoplasms,2.3247945308685303,test,prednimustine
cypermethrin,Stomach Neoplasms,2.324635982513428,test,cypermethrin
Ofloxacin,Pancreatic Neoplasms,2.3245649337768555,test,ofloxacin
Azacitidine,Testicular Neoplasms,2.324470996856689,train,azacitidine
amcinonide,Stomach Neoplasms,2.3240087032318115,test,amcinonide
Phosphocreatine,Pancreatic Neoplasms,2.3239009380340576,test,phosphocreatine
Aldosterone,"Sarcoma, Experimental",2.3236935138702397,test,aldosterone
Serotonin,Stomach Neoplasms,2.323494911193848,test,serotonin
SCH 23390,"Carcinoma, Hepatocellular",2.323387622833252,test,sch 23390
perfluorooctanoic acid,"Carcinoma, Non-Small-Cell Lung",2.323372364044189,train,perfluorooctanoic acid
Phenylbutazone,Esophageal Neoplasms,2.32312536239624,test,phenylbutazone
Indocyanine Green,Lung Neoplasms,2.3229634761810303,test,indocyanine green
"2,3,7,8-tetrachlorodibenzofuran",Thyroid Neoplasms,2.3229150772094727,test,"2,3,7,8-tetrachlorodibenzofuran"
tetrabromobisphenol A,Pancreatic Neoplasms,2.3227429389953613,test,tetrabromobisphenol a
Methylprednisolone,Uterine Cervical Neoplasms,2.322729587554932,test,methylprednisolone
Bupropion,Uterine Cervical Neoplasms,2.322475910186768,test,bupropion
doramectin,Lung Neoplasms,2.3222079277038574,test,doramectin
Carnosine,Breast Neoplasms,2.321583747863769,test,carnosine
phenyl-N-tert-butylnitrone,Glioblastoma,2.3215465545654297,test,phenyl-n-tert-butylnitrone
raltitrexed,Lung Neoplasms,2.321364164352417,test,raltitrexed
Prednisolone,"Carcinoma, Lewis Lung",2.32136344909668,test,prednisolone
Cholecalciferol,"Sarcoma, Experimental",2.3212289810180664,test,cholecalciferol
Atropine,Colonic Neoplasms,2.32072114944458,test,atropine
Curcumin,Glioblastoma,2.32028865814209,train,curcumin
Sulfisoxazole,Breast Neoplasms,2.3198776245117188,test,sulfisoxazole
DAV regimen,Breast Neoplasms,2.319551944732666,test,dav regimen
Nitrendipine,Melanoma,2.318819522857666,test,nitrendipine
Risperidone,"Carcinoma, Non-Small-Cell Lung",2.318769693374634,test,risperidone
Sulfur Dioxide,Ovarian Neoplasms,2.3187036514282227,test,sulfur dioxide
Cimetidine,Pancreatic Neoplasms,2.318638563156128,test,cimetidine
Stanozolol,Lung Neoplasms,2.3184568881988525,test,stanozolol
Prazosin,"Carcinoma, Non-Small-Cell Lung",2.318336248397827,test,prazosin
Sulfamethazine,Lung Neoplasms,2.318063735961914,test,sulfamethazine
Lysergic Acid Diethylamide,"Carcinoma, Non-Small-Cell Lung",2.3180596828460693,test,lysergic acid diethylamide
cinnamaldehyde,Breast Neoplasms,2.3180482387542725,test,cinnamaldehyde
Norfloxacin,Melanoma,2.318032503128052,test,norfloxacin
Colchicine,Esophageal Neoplasms,2.3178904056549072,test,colchicine
Troglitazone,"Carcinoma, Hepatocellular",2.31787657737732,val,troglitazone
tricaine,Breast Neoplasms,2.3178629875183105,test,tricaine
Budesonide,Melanoma,2.317305564880371,test,budesonide
CB 3717,Lung Neoplasms,2.3170199394226074,test,cb 3717
Uracil Mustard,Melanoma,2.316880702972412,test,uracil mustard
Amoxicillin,Ovarian Neoplasms,2.3168654441833496,test,amoxicillin
triciribine,Lung Neoplasms,2.3168365955352783,test,triciribine
Streptomycin,Uterine Cervical Neoplasms,2.316782236099243,train,streptomycin
Bendroflumethiazide,Urinary Bladder Neoplasms,2.3166041374206543,test,bendroflumethiazide
Deoxycholic Acid,Colonic Neoplasms,2.316417932510376,train,deoxycholic acid
morin,Melanoma,2.316375255584717,test,morin
phenethyl isothiocyanate,Lung Neoplasms,2.316161632537842,test,phenethyl isothiocyanate
Methyltestosterone,Stomach Neoplasms,2.3161301612854004,test,methyltestosterone
Lorazepam,"Carcinoma, Non-Small-Cell Lung",2.315571546554565,test,lorazepam
Cytarabine,Esophageal Neoplasms,2.3155384063720703,test,cytarabine
salvianolic acid B,"Carcinoma, Hepatocellular",2.315484046936035,test,salvianolic acid b
FANFT,Pancreatic Neoplasms,2.3154585361480717,test,fanft
domoic acid,Pancreatic Neoplasms,2.315044403076172,test,domoic acid
Cloxacillin,Colonic Neoplasms,2.314985513687134,test,cloxacillin
Thiourea,Stomach Neoplasms,2.314562559127808,train,thiourea
peoniflorin,Breast Neoplasms,2.3143227100372314,test,peoniflorin
Fluvastatin,Colonic Neoplasms,2.314297676086426,test,fluvastatin
Aconitine,Colonic Neoplasms,2.3140435218811035,test,aconitine
Tocotrienols,Pancreatic Neoplasms,2.313403606414795,train,tocotrienols
Edaravone,Melanoma,2.3133575916290283,test,edaravone
Tobramycin,"Sarcoma, Experimental",2.3132991790771484,test,tobramycin
Citalopram,Small Cell Lung Carcinoma,2.3129782676696777,test,citalopram
Acrylamide,Breast Neoplasms,2.312831163406372,train,acrylamide
Testosterone Propionate,Colonic Neoplasms,2.3127026557922363,test,testosterone propionate
Acetazolamide,"Sarcoma, Experimental",2.312680721282959,test,acetazolamide
Carbamazepine,Glioblastoma,2.312539577484131,test,carbamazepine
Vinorelbine,Head and Neck Neoplasms,2.3119993209838867,val,vinorelbine
Cephalexin,Stomach Neoplasms,2.3118393421173096,test,cephalexin
Cannabinoids,"Carcinoma, Non-Small-Cell Lung",2.3117799758911133,test,cannabinoids
Soman,Stomach Neoplasms,2.311657428741455,test,soman
Minocycline,"Carcinoma, Hepatocellular",2.311429500579834,test,minocycline
Pyrimethamine,Sarcoma,2.3109309673309326,test,pyrimethamine
mepanipyrim,Lung Neoplasms,2.310537815093994,test,mepanipyrim
sotorasib,Pancreatic Neoplasms,2.310448169708252,train,sotorasib
Budesonide,Urinary Bladder Neoplasms,2.3102521896362305,test,budesonide
Sufentanil,"Carcinoma, Hepatocellular",2.310149669647217,test,sufentanil
Glycyrrhizic Acid,Melanoma,2.3101003170013428,test,glycyrrhizic acid
Olmesartan Medoxomil,Breast Neoplasms,2.309995412826538,test,olmesartan medoxomil
Diphenhydramine,Stomach Neoplasms,2.3098373413085938,test,diphenhydramine
norethindrone enanthate,Breast Neoplasms,2.309722423553467,test,norethindrone enanthate
microcystin,Melanoma,2.3094561100006104,test,microcystin
"1,4-naphthoquinone",Lung Neoplasms,2.309246778488159,test,"1,4-naphthoquinone"
"3-hydroxy-17-(1H-benzimidazole-1-yl)androsta-5,16-diene",Colonic Neoplasms,2.309150695800781,test,"3-hydroxy-17-(1h-benzimidazole-1-yl)androsta-5,16-diene"
"2-amino-3,8-dimethylimidazo(4,5-f)quinoxaline",Thyroid Neoplasms,2.309098720550537,test,"2-amino-3,8-dimethylimidazo(4,5-f)quinoxaline"
Hexachlorobenzene,Pancreatic Neoplasms,2.3088767528533936,test,hexachlorobenzene
Lactulose,Lung Neoplasms,2.3087730407714844,test,lactulose
Tegafur,Melanoma,2.308730363845825,test,tegafur
iodixanol,Melanoma,2.3084633350372314,test,iodixanol
monobutyl phthalate,"Carcinoma, Hepatocellular",2.308446884155273,test,monobutyl phthalate
lawsone,Breast Neoplasms,2.3082637786865234,test,lawsone
XELOX,Stomach Neoplasms,2.307990074157715,train,xelox
Mechlorethamine,Urinary Bladder Neoplasms,2.30776047706604,train,mechlorethamine
Venlafaxine Hydrochloride,Pancreatic Neoplasms,2.307656764984131,test,venlafaxine hydrochloride
Paroxetine,Uterine Cervical Neoplasms,2.307168960571289,test,paroxetine
decabromobiphenyl ether,Stomach Neoplasms,2.306694507598877,test,decabromobiphenyl ether
"5,6-dihydro-5-azacytidine",Pancreatic Neoplasms,2.306643009185791,test,"5,6-dihydro-5-azacytidine"
Indocyanine Green,"Carcinoma, Hepatocellular",2.3064494132995605,test,indocyanine green
Folic Acid,Sarcoma,2.3064122200012207,train,folic acid
"20,21-epoxyresibufogenin-3-formate",Melanoma,2.306365728378296,test,"20,21-epoxyresibufogenin-3-formate"
Ethinyl Estradiol-Norgestrel Combination,"Carcinoma, Hepatocellular",2.3059887886047363,test,ethinyl estradiol-norgestrel combination
Deamino Arginine Vasopressin,Melanoma,2.3058066368103027,test,deamino arginine vasopressin
LY 353381,Breast Neoplasms,2.3056044578552246,train,ly 353381
GSK2141795,"Carcinoma, Hepatocellular",2.3055922985076904,test,gsk2141795
Adrenocorticotropic Hormone,Lung Neoplasms,2.3050360679626465,test,adrenocorticotropic hormone
Methoxyflurane,Breast Neoplasms,2.3048012256622314,test,methoxyflurane
Ampicillin,"Sarcoma, Experimental",2.304776668548584,test,ampicillin
sabarubicin,Melanoma,2.3047266006469727,test,sabarubicin
omaveloxolone,Breast Neoplasms,2.304393768310547,val,omaveloxolone
Omeprazole,"Carcinoma, Hepatocellular",2.3038859367370605,test,omeprazole
Ajmaline,Breast Neoplasms,2.3035802841186523,test,ajmaline
Dacarbazine,Ovarian Neoplasms,2.303389310836792,test,dacarbazine
Nicotine,Uterine Cervical Neoplasms,2.303375244140625,test,nicotine
Ginsenosides,Breast Neoplasms,2.3031163215637207,test,ginsenosides
Paclitaxel,"Carcinoma, Ovarian Epithelial",2.302943468093872,train,paclitaxel
Tropicamide,Breast Neoplasms,2.302793502807617,test,tropicamide
chrysin,Stomach Neoplasms,2.302696228027344,test,chrysin
Aripiprazole,Ovarian Neoplasms,2.3025946617126465,test,aripiprazole
salicylamide,Lung Neoplasms,2.302423477172852,test,salicylamide
Phentermine,Colonic Neoplasms,2.302334785461426,test,phentermine
Ganciclovir,Urinary Bladder Neoplasms,2.3020129203796387,test,ganciclovir
Tubocurarine,Melanoma,2.3020052909851074,test,tubocurarine
Doxycycline,Esophageal Neoplasms,2.301691055297852,test,doxycycline
pimagedine,Colonic Neoplasms,2.301252603530884,test,pimagedine
Perindopril,"Carcinoma, Hepatocellular",2.3012397289276123,test,perindopril
Paclitaxel,Pheochromocytoma,2.301107406616211,test,paclitaxel
Pyruvaldehyde,Colonic Neoplasms,2.301038980484009,test,pyruvaldehyde
Diethylhexyl Phthalate,Glioblastoma,2.300978422164917,test,diethylhexyl phthalate
ICE protocol 3,Breast Neoplasms,2.300884246826172,test,ice protocol 3
Docosahexaenoic Acids,Stomach Neoplasms,2.3007280826568604,train,docosahexaenoic acids
Butylated Hydroxyanisole,Colonic Neoplasms,2.300637722015381,test,butylated hydroxyanisole
anisodamine,Lung Neoplasms,2.300424575805664,test,anisodamine
Streptomycin,"Carcinoma, Non-Small-Cell Lung",2.300194263458252,test,streptomycin
zoxamide,Melanoma,2.300165891647339,test,zoxamide
saikosaponin D,Colonic Neoplasms,2.3000612258911133,test,saikosaponin d
Levodopa,Small Cell Lung Carcinoma,2.2997703552246094,test,levodopa
ticarcillin-clavulanic acid,Breast Neoplasms,2.299454689025879,test,ticarcillin-clavulanic acid
