ChemicalName,DiseaseName,output,dataset,chemicalname
Glyburide,Urinary Bladder Neoplasms,2.7220888137817383,test,glyburide
Betaine,Colonic Neoplasms,2.722062349319458,test,betaine
Atenolol,Lung Neoplasms,2.7218337059021,test,atenolol
Nifedipine,Esophageal Neoplasms,2.721719980239868,test,nifedipine
telavancin,Lung Neoplasms,2.721653699874878,test,telavancin
Mycophenolic Acid,Urinary Bladder Neoplasms,2.7212209701538086,test,mycophenolic acid
sultamicillin,Melanoma,2.721203565597534,test,sultamicillin
Letrozole,Lung Neoplasms,2.720877885818481,test,letrozole
Prednisolone,Adenocarcinoma of Lung,2.7203519344329834,test,prednisolone
fludarabine,Colonic Neoplasms,2.7199203968048096,test,fludarabine
tri-o-cresyl phosphate,Lung Neoplasms,2.719686985015869,test,tri-o-cresyl phosphate
Fluconazole,Urinary Bladder Neoplasms,2.7196764945983887,test,fluconazole
Prednisone,Cholangiocarcinoma,2.719549655914306,test,prednisone
Glutathione,Colonic Neoplasms,2.7190933227539062,test,glutathione
Topotecan,Lung Neoplasms,2.718911409378052,train,topotecan
Clonazepam,Colonic Neoplasms,2.718734741210937,test,clonazepam
Vitamin E,Glioblastoma,2.7186708450317383,test,vitamin e
Phencyclidine,Lung Neoplasms,2.718541622161865,test,phencyclidine
Naloxone,Stomach Neoplasms,2.717977285385132,test,naloxone
2-ethoxyethanol,Lung Neoplasms,2.717853546142578,test,2-ethoxyethanol
Minoxidil,Lung Neoplasms,2.717529535293579,test,minoxidil
Maprotiline,Glioblastoma,2.717195510864258,test,maprotiline
Chloroquine,Colonic Neoplasms,2.716839551925659,test,chloroquine
Prasugrel Hydrochloride,"Carcinoma, Hepatocellular",2.716794490814209,test,prasugrel hydrochloride
Puromycin Aminonucleoside,Lung Neoplasms,2.716740608215332,test,puromycin aminonucleoside
Mycophenolic Acid,"Carcinoma, Hepatocellular",2.716733932495117,test,mycophenolic acid
Glyburide,Melanoma,2.716129779815674,test,glyburide
Quartz,Lung Neoplasms,2.7160868644714355,train,quartz
Tretinoin,Testicular Neoplasms,2.7159793376922607,test,tretinoin
GDC-0152,Lung Neoplasms,2.715664863586426,test,gdc-0152
Thioctic Acid,Melanoma,2.7156503200531006,train,thioctic acid
Buprenorphine,Colonic Neoplasms,2.715113878250122,test,buprenorphine
xaliproden,Lung Neoplasms,2.7149651050567627,test,xaliproden
azelastine,Lung Neoplasms,2.713503360748291,test,azelastine
Celecoxib,Urinary Bladder Neoplasms,2.713376998901367,test,celecoxib
kaempferol,"Carcinoma, Hepatocellular",2.7130050659179688,train,kaempferol
Sulpiride,Stomach Neoplasms,2.7122931480407715,test,sulpiride
Amphetamine,Sarcoma,2.712254762649536,test,amphetamine
Paclitaxel,Testicular Neoplasms,2.7118799686431885,train,paclitaxel
acetamiprid,Urinary Bladder Neoplasms,2.71159029006958,test,acetamiprid
Ranitidine,Colonic Neoplasms,2.711117744445801,test,ranitidine
Timolol,"Carcinoma, Hepatocellular",2.7110297679901123,test,timolol
Atorvastatin,"Carcinoma, Hepatocellular",2.710848331451416,test,atorvastatin
pegaspargase,Colonic Neoplasms,2.710445642471313,test,pegaspargase
Cabergoline,Melanoma,2.709712028503418,test,cabergoline
Benzodiazepines,Melanoma,2.709092855453491,test,benzodiazepines
liposomal amphotericin B,"Carcinoma, Hepatocellular",2.709014415740967,test,liposomal amphotericin b
pilsicainide,Glioblastoma,2.7089123725891118,test,pilsicainide
acetonitrile,Lung Neoplasms,2.708751916885376,test,acetonitrile
Sertraline,Lung Neoplasms,2.7077293395996094,test,sertraline
diisononyl phthalate,"Carcinoma, Hepatocellular",2.7076616287231445,test,diisononyl phthalate
Phenytoin,Sarcoma,2.707646369934082,test,phenytoin
Tolterodine Tartrate,Lung Neoplasms,2.707508087158203,test,tolterodine tartrate
Mefenamic Acid,Urinary Bladder Neoplasms,2.707326889038086,test,mefenamic acid
Phenylpropanolamine,Urinary Bladder Neoplasms,2.707322120666504,test,phenylpropanolamine
Doxepin,Lung Neoplasms,2.707059621810913,test,doxepin
Ampicillin,"Carcinoma, Hepatocellular",2.7067184448242188,test,ampicillin
vinclozolin,Colonic Neoplasms,2.7063684463500977,test,vinclozolin
methylmercuric chloride,Lung Neoplasms,2.7062554359436035,test,methylmercuric chloride
Pyrantel Pamoate,Lung Neoplasms,2.7060446739196777,test,pyrantel pamoate
Methylprednisolone,Uterine Cervical Neoplasms,2.705660581588745,test,methylprednisolone
olmesartan,Melanoma,2.7056326866149902,test,olmesartan
elesclomol,Melanoma,2.705230951309204,train,elesclomol
Carbimazole,Colonic Neoplasms,2.7051796913146973,test,carbimazole
Acetaminophen,Esophageal Neoplasms,2.704558849334717,test,acetaminophen
Didanosine,Colonic Neoplasms,2.7042794227600098,test,didanosine
Acitretin,Stomach Neoplasms,2.703865766525269,test,acitretin
pilsicainide,Colonic Neoplasms,2.7037041187286377,test,pilsicainide
Lysergic Acid Diethylamide,Lung Neoplasms,2.703627824783325,test,lysergic acid diethylamide
Ezetimibe,Melanoma,2.703270435333252,test,ezetimibe
chlorozotocin,Colonic Neoplasms,2.70276403427124,train,chlorozotocin
Isoproterenol,Stomach Neoplasms,2.7026941776275635,test,isoproterenol
Pentazocine,Esophageal Neoplasms,2.7020204067230225,test,pentazocine
Fenoprofen,Melanoma,2.701481819152832,test,fenoprofen
Enoxaparin,Urinary Bladder Neoplasms,2.701295852661133,test,enoxaparin
Linezolid,Colonic Neoplasms,2.700748443603516,test,linezolid
Acenocoumarol,"Carcinoma, Hepatocellular",2.7006099224090576,test,acenocoumarol
Tubocurarine,Lung Neoplasms,2.700389623641968,test,tubocurarine
boric acid,Lung Neoplasms,2.700378179550171,test,boric acid
Cholesterol,Lung Neoplasms,2.699992179870605,test,cholesterol
Pyrazinamide,"Carcinoma, Hepatocellular",2.699549436569214,test,pyrazinamide
Folfox protocol,Stomach Neoplasms,2.6993908882141118,train,folfox protocol
benzotrichloride,Lung Neoplasms,2.699173927307129,train,benzotrichloride
Sildenafil Citrate,Colonic Neoplasms,2.6991539001464844,train,sildenafil citrate
Tamoxifen,"Carcinoma, Hepatocellular",2.699048519134521,val,tamoxifen
Bleomycin,"Carcinoma, Hepatocellular",2.698409080505371,train,bleomycin
Spironolactone,Esophageal Neoplasms,2.698380470275879,test,spironolactone
Arsanilic Acid,Lung Neoplasms,2.6983771324157715,test,arsanilic acid
Butylated Hydroxyanisole,"Carcinoma, Hepatocellular",2.698354959487915,train,butylated hydroxyanisole
Ziram,Urinary Bladder Neoplasms,2.6982789039611816,test,ziram
Methylphenidate,Melanoma,2.6980717182159424,test,methylphenidate
osthol,Adenocarcinoma of Lung,2.6980037689208984,train,osthol
2'-benzoyloxycinnamaldehyde,"Carcinoma, Hepatocellular",2.6978347301483154,train,2'-benzoyloxycinnamaldehyde
Decitabine,Melanoma,2.6976428031921387,train,decitabine
Cytarabine,Testicular Neoplasms,2.697561264038086,test,cytarabine
Ceftazidime,Melanoma,2.697479009628296,test,ceftazidime
Lamivudine,Lung Neoplasms,2.6973519325256348,test,lamivudine
Malondialdehyde,Melanoma,2.697056293487549,test,malondialdehyde
Fleroxacin,Stomach Neoplasms,2.69685697555542,test,fleroxacin
Valproic Acid,Esophageal Squamous Cell Carcinoma,2.696443557739258,test,valproic acid
Paclitaxel,"Carcinoma, Ovarian Epithelial",2.6964375972747803,train,paclitaxel
Amphetamine,Cholangiocarcinoma,2.696363687515259,test,amphetamine
Carmustine,Adenocarcinoma of Lung,2.696068286895752,test,carmustine
Lincomycin,Urinary Bladder Neoplasms,2.695929765701294,test,lincomycin
Vincristine,Uterine Cervical Neoplasms,2.6958625316619877,val,vincristine
Nifedipine,Adenocarcinoma of Lung,2.695667028427124,test,nifedipine
Quinidine,Urinary Bladder Neoplasms,2.6953258514404297,test,quinidine
Sorafenib,Stomach Neoplasms,2.695301055908203,train,sorafenib
Bupropion,Urinary Bladder Neoplasms,2.695046901702881,test,bupropion
Ampicillin,Glioblastoma,2.694385051727295,test,ampicillin
Thalidomide,Mesothelioma,2.694305658340454,train,thalidomide
Rifampin,Urinary Bladder Neoplasms,2.6941490173339844,test,rifampin
Docosahexaenoic Acids,Colonic Neoplasms,2.69386625289917,test,docosahexaenoic acids
Cadmium Chloride,"Carcinoma, Hepatocellular",2.6936604976654053,test,cadmium chloride
Edrophonium,Lung Neoplasms,2.693623304367065,test,edrophonium
Terazosin,Lung Neoplasms,2.692848920822144,test,terazosin
epigallocatechin gallate,Colonic Neoplasms,2.692619562149048,train,epigallocatechin gallate
efavirenz,Colonic Neoplasms,2.69260048866272,test,efavirenz
Ranitidine,Stomach Neoplasms,2.692432165145874,test,ranitidine
Glycopyrrolate,Lung Neoplasms,2.6924033164978027,test,glycopyrrolate
Methylprednisolone,"Carcinoma, Ovarian Epithelial",2.6917059421539307,test,methylprednisolone
tert-Butylhydroperoxide,Lung Neoplasms,2.6916446685791016,test,tert-butylhydroperoxide
Dopamine,Urinary Bladder Neoplasms,2.6915624141693115,test,dopamine
Norfloxacin,Lung Neoplasms,2.6909914016723637,train,norfloxacin
Docetaxel,Glioblastoma,2.690943956375122,test,docetaxel
Eplerenone,Colonic Neoplasms,2.6907882690429688,test,eplerenone
triclofos,Urinary Bladder Neoplasms,2.690675735473633,test,triclofos
Edaravone,Glioblastoma,2.6905789375305176,test,edaravone
candesartan cilexetil,Lung Neoplasms,2.690446376800537,test,candesartan cilexetil
Pergolide,Colonic Neoplasms,2.69041109085083,test,pergolide
Metronidazole,Esophageal Neoplasms,2.69037127494812,test,metronidazole
Oxaliplatin,Colonic Neoplasms,2.6896536350250244,train,oxaliplatin
Diatrizoate Meglumine,Urinary Bladder Neoplasms,2.68916916847229,test,diatrizoate meglumine
Cocaine,Squamous Cell Carcinoma of Head and Neck,2.688829183578491,test,cocaine
isoliquiritigenin,Colonic Neoplasms,2.687924385070801,train,isoliquiritigenin
nimesulide,Colonic Neoplasms,2.687335968017578,train,nimesulide
Aspirin,Mesothelioma,2.6872689723968506,train,aspirin
Galactose,Lung Neoplasms,2.687231540679932,test,galactose
Bethanechol,Melanoma,2.6867616176605225,test,bethanechol
1-chloro-2-methylpropene,Lung Neoplasms,2.686739206314087,test,1-chloro-2-methylpropene
Flurbiprofen,"Carcinoma, Hepatocellular",2.6865274906158447,test,flurbiprofen
Cyclophosphamide,Adenocarcinoma of Lung,2.6864631175994877,test,cyclophosphamide
bisphenol A,Testicular Neoplasms,2.686391592025757,test,bisphenol a
Niacinamide,Urinary Bladder Neoplasms,2.685985565185547,test,niacinamide
Thioridazine,Colonic Neoplasms,2.6859469413757324,test,thioridazine
Fluvoxamine,Colonic Neoplasms,2.685847520828247,test,fluvoxamine
Diazepam,Stomach Neoplasms,2.685618162155152,test,diazepam
nedaplatin,Testicular Neoplasms,2.685383081436157,train,nedaplatin
mecobalamin,Lung Neoplasms,2.6850361824035645,test,mecobalamin
Mechlorethamine,Stomach Neoplasms,2.6850039958953857,test,mechlorethamine
Carbimazole,Melanoma,2.684918165206909,test,carbimazole
Vigabatrin,Melanoma,2.6846301555633545,test,vigabatrin
Ziram,"Carcinoma, Hepatocellular",2.684598684310913,test,ziram
Dicumarol,Melanoma,2.6840929985046387,train,dicumarol
Benzodiazepines,"Carcinoma, Hepatocellular",2.684002637863159,test,benzodiazepines
Disopyramide,Colonic Neoplasms,2.6838366985321045,test,disopyramide
Meprobamate,Melanoma,2.6837899684906006,test,meprobamate
Methylnitrosourea,Colonic Neoplasms,2.68374252319336,train,methylnitrosourea
amineptin,Stomach Neoplasms,2.6834728717803955,test,amineptin
epigallocatechin gallate,Melanoma,2.6832215785980225,train,epigallocatechin gallate
Metronidazole,Squamous Cell Carcinoma of Head and Neck,2.683019161224365,test,metronidazole
Amisulpride,"Carcinoma, Hepatocellular",2.682936429977417,test,amisulpride
Topiramate,Colonic Neoplasms,2.682910919189453,train,topiramate
Dexmedetomidine,Lung Neoplasms,2.6826817989349365,test,dexmedetomidine
Carisoprodol,Lung Neoplasms,2.682145118713379,test,carisoprodol
Trazodone,Urinary Bladder Neoplasms,2.682081699371338,test,trazodone
methyl isocyanate,Lung Neoplasms,2.6815946102142334,test,methyl isocyanate
Topiramate,Urinary Bladder Neoplasms,2.680668830871582,test,topiramate
Pentoxifylline,Esophageal Neoplasms,2.679170846939087,test,pentoxifylline
"2-amino-1-methyl-6-phenylimidazo(4,5-b)pyridine",Stomach Neoplasms,2.6785683631896973,train,"2-amino-1-methyl-6-phenylimidazo(4,5-b)pyridine"
Gemcitabine,Uterine Cervical Neoplasms,2.6783387660980225,train,gemcitabine
Terfenadine,Lung Neoplasms,2.678140163421631,train,terfenadine
Toxaphene,Lung Neoplasms,2.677668809890747,test,toxaphene
Amikacin,Colonic Neoplasms,2.6775808334350586,test,amikacin
Amoxicillin-Potassium Clavulanate Combination,"Carcinoma, Hepatocellular",2.677339553833008,test,amoxicillin-potassium clavulanate combination
Eugenol,Stomach Neoplasms,2.6772384643554688,train,eugenol
Aminophylline,Stomach Neoplasms,2.6771981716156006,test,aminophylline
"3,5-diethoxycarbonyl-1,4-dihydrocollidine",Lung Neoplasms,2.677137851715088,test,"3,5-diethoxycarbonyl-1,4-dihydrocollidine"
lead acetate,Colonic Neoplasms,2.677031755447388,test,lead acetate
Innovar,Lung Neoplasms,2.6768174171447754,test,innovar
"carbidopa, levodopa drug combination",Colonic Neoplasms,2.676733493804932,test,"carbidopa, levodopa drug combination"
Uridine,Lung Neoplasms,2.676586389541626,test,uridine
Phentermine,Lung Neoplasms,2.6754045486450195,test,phentermine
Pinacidil,Lung Neoplasms,2.675167798995972,test,pinacidil
Fleroxacin,Colonic Neoplasms,2.6750054359436035,test,fleroxacin
Dextromethorphan,Melanoma,2.6741442680358887,test,dextromethorphan
Linezolid,"Carcinoma, Hepatocellular",2.674136161804199,test,linezolid
Methacholine Chloride,"Carcinoma, Hepatocellular",2.6738176345825195,test,methacholine chloride
Bethanidine,Lung Neoplasms,2.67380166053772,test,bethanidine
Fenofibrate,Urinary Bladder Neoplasms,2.6735057830810547,test,fenofibrate
Methylprednisolone,Adenocarcinoma of Lung,2.673076629638672,test,methylprednisolone
Prednisolone,"Carcinoma, Ovarian Epithelial",2.6730520725250244,test,prednisolone
Streptozocin,Glioblastoma,2.672914743423462,test,streptozocin
Fenretinide,Stomach Neoplasms,2.6729040145874023,test,fenretinide
Ofloxacin,Colonic Neoplasms,2.672891855239868,test,ofloxacin
Terbutaline,Stomach Neoplasms,2.672729253768921,test,terbutaline
Metronidazole,Sarcoma,2.671951532363892,test,metronidazole
Flutamide,Stomach Neoplasms,2.6713712215423584,test,flutamide
chloroprocaine,Lung Neoplasms,2.671010971069336,test,chloroprocaine
Warfarin,Uterine Cervical Neoplasms,2.670736789703369,test,warfarin
Labetalol,"Carcinoma, Hepatocellular",2.670578718185425,test,labetalol
Phenol,Stomach Neoplasms,2.670433282852173,test,phenol
Phenelzine,Urinary Bladder Neoplasms,2.669464349746704,train,phenelzine
omadacycline,Melanoma,2.669325351715088,test,omadacycline
Clindamycin,Colonic Neoplasms,2.669203042984009,test,clindamycin
Bendamustine Hydrochloride,Lung Neoplasms,2.6686604022979736,test,bendamustine hydrochloride
melamine,Lung Neoplasms,2.668511390686035,test,melamine
Acenocoumarol,Urinary Bladder Neoplasms,2.668407201766968,test,acenocoumarol
Amantadine,Stomach Neoplasms,2.668182611465454,test,amantadine
Sulfur Dioxide,Stomach Neoplasms,2.668182373046875,test,sulfur dioxide
aniline,Urinary Bladder Neoplasms,2.6680474281311035,test,aniline
delta(9)-tetrahydrocannabinolic acid,Lung Neoplasms,2.667698383331299,test,delta(9)-tetrahydrocannabinolic acid
Pilocarpine,Urinary Bladder Neoplasms,2.667590618133545,test,pilocarpine
AZD 6244,Lung Neoplasms,2.6668624877929688,train,azd 6244
Ofloxacin,Glioblastoma,2.666785478591919,test,ofloxacin
Probucol,Colonic Neoplasms,2.666224241256714,test,probucol
Adrenocorticotropic Hormone,Colonic Neoplasms,2.6660232543945312,test,adrenocorticotropic hormone
Milrinone,Urinary Bladder Neoplasms,2.6658527851104736,test,milrinone
crocin,Lung Neoplasms,2.66568374633789,test,crocin
Methadone,Sarcoma,2.6651365756988525,test,methadone
Vitamin B 12,Esophageal Neoplasms,2.6651041507720947,test,vitamin b 12
Mercuric Chloride,Stomach Neoplasms,2.6650664806365967,test,mercuric chloride
Vecuronium Bromide,Melanoma,2.6649510860443115,test,vecuronium bromide
perillyl alcohol,Lung Neoplasms,2.664886951446533,test,perillyl alcohol
fludarabine,Urinary Bladder Neoplasms,2.6645028591156006,test,fludarabine
Cinacalcet,Lung Neoplasms,2.664393901824951,test,cinacalcet
Phenacetin,Colonic Neoplasms,2.664157629013061,test,phenacetin
Metoprolol,Glioblastoma,2.662769317626953,test,metoprolol
Amphetamine,Glioblastoma,2.662604093551636,test,amphetamine
Pyrimethamine,Urinary Bladder Neoplasms,2.661606311798096,test,pyrimethamine
Aminoglutethimide,Colonic Neoplasms,2.661409378051758,test,aminoglutethimide
Valproic Acid,Paraganglioma,2.661277532577514,test,valproic acid
Fluorouracil,Adenocarcinoma of Lung,2.66117000579834,test,fluorouracil
Methadone,Adenocarcinoma of Lung,2.6610770225524902,test,methadone
Cefotaxime,"Carcinoma, Hepatocellular",2.6607415676116943,test,cefotaxime
Bromocriptine,Urinary Bladder Neoplasms,2.6601502895355225,test,bromocriptine
glycidol,Lung Neoplasms,2.6599225997924805,train,glycidol
Tobramycin,Testicular Neoplasms,2.6597721576690674,test,tobramycin
Linuron,Lung Neoplasms,2.659510374069214,test,linuron
Fenofibrate,Colonic Neoplasms,2.659198045730591,test,fenofibrate
Sumatriptan,"Carcinoma, Hepatocellular",2.65918493270874,test,sumatriptan
Valsartan,Stomach Neoplasms,2.659058094024658,test,valsartan
Ipratropium,Lung Neoplasms,2.6586780548095703,test,ipratropium
imazethapyr,Urinary Bladder Neoplasms,2.658437013626098,train,imazethapyr
Methamphetamine,Glioblastoma,2.6575098037719727,test,methamphetamine
benazepril,Urinary Bladder Neoplasms,2.6574957370758057,test,benazepril
Isradipine,Melanoma,2.6574742794036865,test,isradipine
Fenretinide,"Carcinoma, Hepatocellular",2.657209634780884,train,fenretinide
phenyl-N-tert-butylnitrone,Lung Neoplasms,2.6570606231689453,test,phenyl-n-tert-butylnitrone
Oxypurinol,Lung Neoplasms,2.6567578315734863,test,oxypurinol
Gemcitabine,Adenocarcinoma of Lung,2.656506299972534,test,gemcitabine
Adrenocorticotropic Hormone,Glioblastoma,2.655871152877808,test,adrenocorticotropic hormone
Cefmetazole,Melanoma,2.655661106109619,test,cefmetazole
Colchicine,"Carcinoma, Hepatocellular",2.65563702583313,val,colchicine
Calcitriol,Lung Neoplasms,2.655419111251831,val,calcitriol
Primidone,"Carcinoma, Hepatocellular",2.655167818069458,test,primidone
Digitoxin,Colonic Neoplasms,2.654780864715576,test,digitoxin
Heroin,Stomach Neoplasms,2.6541309356689453,test,heroin
Cyclophosphamide,Uterine Cervical Neoplasms,2.653790235519409,train,cyclophosphamide
Scopolamine,Melanoma,2.6534364223480225,test,scopolamine
"Toluene 2,4-Diisocyanate",Colonic Neoplasms,2.6533303260803223,test,"toluene 2,4-diisocyanate"
Benztropine,Lung Neoplasms,2.652923345565796,test,benztropine
tenoxicam,Lung Neoplasms,2.6528823375701904,test,tenoxicam
Pamidronate,Lung Neoplasms,2.652804374694824,test,pamidronate
Mesoridazine,Lung Neoplasms,2.652787446975708,test,mesoridazine
Phenacetin,Melanoma,2.652728080749512,test,phenacetin
Acetylcysteine,Glioblastoma,2.652357339859009,test,acetylcysteine
deoxynivalenol,Lung Neoplasms,2.6520845890045166,test,deoxynivalenol
Dicumarol,Colonic Neoplasms,2.651975154876709,test,dicumarol
Cefotaxime,Stomach Neoplasms,2.6517937183380127,test,cefotaxime
Isotretinoin,Melanoma,2.6512935161590576,train,isotretinoin
Fluconazole,"Carcinoma, Hepatocellular",2.651194334030152,test,fluconazole
Adenosine,Lung Neoplasms,2.6509180068969727,test,adenosine
Ramipril,Lung Neoplasms,2.6509058475494385,test,ramipril
Norethindrone,Urinary Bladder Neoplasms,2.6505613327026367,test,norethindrone
